uid,name,tile,geometry,priorState,recommendation,reasons,auditFlags,kind,structureType,heightMetres,heightSource,areaM2,inputHash
landsd/191994:0,,-7_0,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,5.8,landsd,38.6122,6663419c347decc11f1edac6797ff943477016833fcb43c439d42b4ed5905149
landsd/116937:0,Block G,-6_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.5,landsd,64.3799,65689fb36c3fa88b31c19b1354b902c1515c1c1c5d1a83c8799b95b636d2e51f
landsd/143003:0,ESTATE HALL,1_-2,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,2.6,landsd,11.1529,30a98b50a8956e15b7645c512ee3fc9b930295edc13ae7849a92594b1d5dac06
landsd/46451:0,,-6_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,22.6188,208838ac15a8e4a7ce52f0dee8af9a770cd58c234c486e9a0929040675efee1c
landsd/14623:0,,-6_-11,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,house,Tower,6.3,landsd,40.3451,c13e95d8a15d3f5f8c1b48b4fb5a72ccd2789bb9fabbe6b51fecdff17e557f14
landsd/204129:0,,3_-3,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,1.0,landsd,2.0758,7c0c3153883d49d5de8c285e068845cc14ac8b06d3712c7db880c4db83672bd7
landsd/246480:0,Kam Ming Building,0_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,23.0,landsd,95.1548,fd7bc87e77cb59d41ac1890c82951b3ec6cc600b033dfd8f2667e5e340b5b578
landsd/301912:0,,-3_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,16.0987,f1ac7de715866e3aaf5ad6df961513abbe865cca71a555d7d34b06f10deea44b
landsd/118649:0,,-9_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,7.7,landsd,17.3616,b874c354a1d6b1a19fdee5cfafc9929fd2147734a73131f58a1def3f866e6d9a
landsd/143653:0,KADOORIE FARM & BOTANIC GARDEN,-3_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,55.1639,927c2b7347bf1e62f43aa199548030de2c11ad7fe2ebf56ed8f0567bc64603cd
landsd/236181:0,,-9_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.5,landsd,64.6547,bf1e824d8b69e6b3bee6c29cc5f0bb69a102be56ddb0b41d65061b192f6c816d
landsd/223457:0,,-9_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,132.6904,652972f2dae3fefd12edcf8ebabfd70484c56492ad96eecfc4a50c79e11655f7
landsd/220854:0,,-3_-6,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain,yes,Tower,2.5,landsd,11.3287,e7d408a5e9b54101bed4a7ebd6c3738faa9ff179d47ce5548a39a2820ca2b7e0
landsd/16407:0,,-2_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,11.1101,9d73b0a8101f75e6dc76499c4379014f608cfbc3060972b9aa0c0dc3f5eb80a4
landsd/321275:0,,4_0,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,1.8,landsd,41.028,0830d8d5c23342f982f765d318d55db16d1d04628f9a03aaa14cb81eae6221be
landsd/134569:0,Stanley Court Block 4,2_3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,11.8,landsd,56.4728,c75b79555cf71dcaa09ef86c57e57b42c9a2253c6178722e486eb6f61de7c10d
landsd/181625:0,,-3_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.4,landsd,65.2891,5758c0d856d2bc12e904ac41f198fd560941138b1992b3b6e2cd3b1936a05257
landsd/172430:0,Mei Lee Building,0_-10,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,apartments,Tower,30.0,landsd,349.2577,a6b5ba2c80c79f31a27e9f357130b9345d57285423a154b8723f22f4510eed70
landsd/331846:0,,-10_-7,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,31.1235,ed0807f0ebe778d8a177d72cf981a0c0234dea743b464c797500325333f2336c
landsd/321964:0,,1_-13,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,8.3,landsd,65.0198,8827303f1546777daf4ce7534f0678e8472c3bff826c7a70483025a0543d796d
landsd/217692:0,,-9_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.1,landsd,63.5423,aaadfc717bd1bf60cc6cc20b9666a82b2fd15a5d7657ff4ff9df9f90316811fb
landsd/301251:0,,-6_-2,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-base-above-terrain,roof,Open-sided Structure,3.1,landsd,85.3941,0db25091b72ec122a4aff845283aef2a965dbf8be005b796f5a29feb9b8adae4
landsd/82632:0,SHUN LEE SHOPPING CENTRE,3_-3,footprint,unassessed,review,source-or-terrain-diagnostic;native-source-missing-or-ambiguous,sampled-base-above-terrain,yes,Tower,4.5,landsd,9.8856,3b5f0a0e80bba6567baeea083688ff99f9d0c0fd756da5a3011ea79ddf37b5ba
landsd/259449:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,13.2149,4590ab09ac32c63d4804b50f4729e5a4a243830788645a00dbe5aa456f651c76
landsd/16257:0,,-6_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.5,landsd,12.0702,4ab9c56d68f72abc30f8eed4c54fe814225cbfe938f0de56cd5108acdbddd3e9
landsd/298539:0,,1_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,13.2138,8ee8994f326d26a91768e88c8a42af6bd60d88f27e238061eec86f7dac7f91dc
landsd/214400:0,,-10_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,44.9116,9f9e5b81b883b3713350c73a6fa20382dc3e0cd301966940164d62d3ed6d660c
landsd/115210:0,,0_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,residential,Tower,8.1,landsd,64.2433,b68d1fae20982fe598d1fa51c613d5273dcfdc87969f71ddb14fdc427dc1a470
landsd/157789:0,,4_2,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,house,Temporary Structure,3.5,estimated,43.9685,6ee9d1e09f7443eec83335b084e94aa5ca58d6bab7a157a76d77eb667e31fadf
landsd/59708:0,,-9_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.9,landsd,64.3342,e3f82d2a0b780e00b2fd7733574b5412e0da86dd7ef36ab992cbb82147141356
landsd/332702:0,,-4_-8,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,shed,Temporary Structure,3.5,estimated,208.4074,dcb2eeb158962ed08efd68aefb302a270d08d72899266e45c0dcd7ea324e0f48
landsd/167950:0,,-11_-6,footprint,unassessed,review,native-envelope-differs,,yes,Tower,4.6,landsd,41.095,bc749d2e2568a5ca8e6459d5bd57fabaa3a7da5a6404504adb5b46b9538557cb
landsd/140627:0,,-1_-3,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.0,landsd,57.0565,c951b2e64e50b86550740134432923be0bfa585809c8d4c2e91015bf09c777f6
landsd/105418:0,,2_-4,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,10.2755,779c667d61f2908bacc9783886c93cadec1e672c10f57e49b0d16e56ffb91c4c
landsd/221460:0,TUNG PO TOR MONASTERY,-2_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,17.8611,41acde332ef9dc8ff05d7291676ad57a11df222b4b7a9931f05de51e7cdee210
landsd/11018:0,,-3_-11,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,4.2,landsd,42.4749,c952b5fa6e9bf5e838aa834ec301d79540311c77325419dcdd582530c5fac365
landsd/72304:0,MA ON SHAN PARK,3_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,51.3782,08d9045f46d164a0b91aae6f039d9d181e72cea48ce7706b4667870ee9f572c1
landsd/321837:0,,-1_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,49.1969,0e5f3b3a4d74a153e2cb362ba97e2b093a7f658981b0a9ec9416f943229b7651
landsd/303143:0,,-7_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,120.6413,984d5646c6d3d688e3e7b7109318721b2f14aa7f19ffb584c1d663261d866782
landsd/58611:0,,2_-15,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,8.1,landsd,65.0637,c7c342a23225ffb61fdd8fc0d384017ff478fc34592979a23709345957ad6bd1
landsd/213553:0,,-10_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,146.5767,ccae7bbde4ab7d4a233f28be270accf7c79a0e1ea42a5b82eb1b5f9061250f3e
landsd/249191:0,,-2_-12,footprint,unassessed,review,native-envelope-differs,,residential,Tower,11.3,landsd,83.5292,727abd2733fd90b41d73458633dd713eea8dd3b1c5e98bc0ccd59506c9cf26b6
landsd/252898:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,71.0975,b559150f4b62f626cacff7a885b9d770ea3f3fae1a502edf8ea8bc066e3ad5ca
landsd/244776:0,,2_-7,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.8,landsd,46.786,87efc9a716b8e5dfe50b3875cce35e4775285cabcbb96047f7c2dd74211b4e89
landsd/271543:0,,-10_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,20.4781,35d1ebafc4d561f5051424dc868a00c8a3b4bd3c8aaedcbb714f6ffe02d1b4a2
landsd/293308:0,,-4_-12,footprint,unassessed,review,source-or-terrain-diagnostic;native-source-missing-or-ambiguous,sampled-base-above-terrain,yes,Tower,4.7,landsd,105.3746,775c9e417bcc9c4b229ce49c9da079eccd23df67ca8c03860112134de71a2783
landsd/252836:0,,-8_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,311.9993,fe2d5e3a84d9e0309bfe36fd7e30d5132b0aa7b4712c67c280c731db5d65a8ec
landsd/219789:0,Pik Kwai House,-2_-5,footprint,unassessed,review,source-or-terrain-diagnostic;large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,115.5,landsd,928.2508,0a3970ab70f0bea9641db17d7fff15c9947d0a819b6a90617fe1d1d108018356
landsd/231532:0,Festival City I Club House,0_-5,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,8.5,landsd,299.7974,f194dc2dfefcf44c4a7e7dfe3596623ffc36fd8b1faa0b10104b0694fd985098
landsd/156017:0,,-7_-10,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,8.1,landsd,31.2972,f319560c00b1a4db25414ddef8a8541ee7932e88418330528ad1901b2dd68afd
landsd/115982:0,,-9_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,44.2716,ecf0bc0cefa725f8a85ae97dba4f5866af1bc09b0f1a6c2f81ab789f604bae12
landsd/53618:0,,-1_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,21.3147,96d7e726a08641a1dd56c084d8c42cd2cd10a50afea58bfd4c2fecd1d51060c4
landsd/307599:0,,-9_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,43.172,cbff0794d84436a0e4eaa2d5a62dbfc18aa8a6d04ea2cce2ac15537a49b6d630
landsd/194096:0,,-10_-6,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.6,landsd,37.1992,cdecc20fa546105415928cc7dde2b780255d2afa30b79ec579cacd01891f7674
landsd/259720:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,8.463,43c8486328793619700efa13068fe38895467931018fd849dbe8714e54d6b474
landsd/134817:0,,3_-7,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.2,landsd,64.3523,a044ea021aeedb2706bd5069019c2749d9a76b525f9925dd98543097b8c4e065
landsd/300926:0,,-11_-1,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-base-above-terrain,yes,Tower,3.3,landsd,18.2393,06d96e2701e56d307ee47439d979da6ff35bf12dacd1d248e9dd92df22d111fb
landsd/199447:0,,-2_-4,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,17.6,landsd,15.2306,90a3d6d3aa8779edfde393d2641580d11be873044cea7cf4c97c2384adffd731
landsd/293047:0,,-9_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,141.2554,4027bbcf1d07b12fbaaaf7328d9fe145d7d101e4cb0f74a5248eb76916c625c5
landsd/91269:0,Wing On House,0_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,33.3,landsd,41.8577,8c93acc3c1c6aa92b6ee8a09da58c9da1078ca94d2c0ac2d21024c3631951874
landsd/224170:0,,-1_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,semidetached_house,Tower,11.6,landsd,53.3535,83830ae0b46ad866c8429f214f688c05d2855e718cd73c484f493b99215bd82e
landsd/327608:0,,-4_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,12.6611,b7e1bb89445af0256689073a088eed42e65b611947796d1bfd6fd1daef68d18d
landsd/135192:0,IC Development Centre,2_-8,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,office,Tower,38.8,landsd,1744.6755,51bb9a7163851d771de115d7a5a974b978f4cbb13c7d66e197371aeb565139f3
landsd/309861:0,,1_1,footprint,unassessed,review,source-or-terrain-diagnostic;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.0,landsd,57.4128,53d8b5f1bf69f5d955b968cafc7606fa524781b823ca0282ede842084d8fbb6f
landsd/108580:0,,4_-8,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,service,Tower,5.8,landsd,27.1235,21660dc8a08e7fd1ccc01d6324c74ef60657546412e2d4e96f1cb927e5b8ecae
landsd/284253:0,,-10_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,34.3951,8fde64903939b0ee26dfa61f2f656338b85859bd765e73fd8c7d3d150d8401bb
landsd/285255:0,,-13_3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.3,landsd,66.1549,828767764030b87121d14f4efa90bfe0a30a637db63f8053401512de40596845
landsd/174097:0,,-1_-14,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.5,landsd,10.2801,024d4330062a44c236ccca88002b36fc66798a81b30669468e099ee6ec53016f
landsd/304820:0,,-5_-7,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,840.1324,49a1d3aee0bd298e7f840b1cbec0dd6a80ab9263a3cde500c83de4c047309548
landsd/175453:0,,0_-13,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain,yes,Tower,2.4,landsd,27.9399,967291aa66f47216bb37e96652fd8430c03021fc85c5d83ef9e6e9df0da7d57b
landsd/295801:0,,2_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,48.3785,6e2547a397909d41e78df8c49eef74bece7603137d4d95ee2b1e5cdbcafc0a9a
landsd/200771:0,,-13_-6,footprint,unassessed,review,native-envelope-differs,,yes,Tower,7.4,landsd,64.2364,cf076b6ba7eb6093e8c9606fe12f780cadb6d218c2bce61dc791b2d344da997a
landsd/300907:0,,-10_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,81.9382,41bae91c13ea254ddd1baa3d61c6d755aee2d0aa7299ae7505164b94e0786f90
landsd/100015:0,,0_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,21.6,landsd,78.8376,e428580c5e741ee7d77122379ddc655ba60caf2d22373b2d54d2a9a9e812c1da
landsd/22733:0,,4_-12,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain,house,Tower,8.2,landsd,32.3068,09d8d2246aa0f65dfdd653451430c9dffce50855675610c4667a03a726d32959
landsd/53123:0,,-5_-7,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,9.1,landsd,64.4947,1ee846070ae473c872223c963992979847758eee0d95b678c9ecdde682bf4a87
landsd/49254:0,Tam Kung Temple Shau Kei Wan,3_0,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,7.5,landsd,307.2273,2ef4da01da738db0791ce17f69d076a54e6b3d40029b191a7e7f5d72bfb4e925
landsd/263799:0,,-6_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;large-or-tall-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,2003.3154,e823ed46d127b20ceedb5b17f6790b4e8586beb1c5cb12458356b5843fe6c2e1
way/196853635:0,,7_5,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,yes,,24,estimated,86.425,36d56ee1b279eece474320de084f07b63a68c340a9422c2b7cc16bb72cfdc835
landsd/331027:0,,-2_-5,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,2.5,landsd,38.4422,8f49bfaf69e0b982846f983455d8d5cd6a1a95e8961cea2562d2f258959b628b
landsd/114119:0,,5_-2,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,3.3,landsd,11.3883,c8ac4adaa705d83d96f0a4f2aa3eb208fb6349a21be2ed23e267e668f60d78a9
way/365790358:0,,-3_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;large-or-tall-form;native-source-missing-or-ambiguous,,yes,,24,estimated,2675.76,638fd21799d6da82450ee48514bdaaf0a8693eb16025aa3bba0003a9d94e0055
landsd/252311:0,Wong Tze Building,3_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,46.2,landsd,913.0205,4e44bff4c329a548895ecdab8c34a8dd6b2eddd0de9981dce0e98925077bbc8a
landsd/27257:0,,5_-5,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.5,landsd,16.6352,abaf6ec909d7a2c63802991818d07185004fad56985b6b8ac899d402edee515d
landsd/180078:0,CRAIGENGOWER CRICKET CLUB,1_0,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.7,landsd,40.5425,d0554c488d49b84c0608be1e04c1226b48e2bea46bcb5c4c1edac1904dbe21b7
landsd/38685:0,,-7_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,6.5,landsd,51.8689,b956d7c3fd497aa42206540e1efd88c33677ccc5e6d4712ab9f6b48fa67b849e
landsd/28842:0,,4_-4,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,roof,Open-sided Structure,3.0,estimated,80.3555,cda609e236515cdb9a00288db1588f052d4347bcbe9fc9178fd25015ffdf9571
landsd/32262:0,,1_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,159.2308,5ec9b8360e0ad9f306c2b8ec41f6c9c81e81c9a32ce18bf264b6dab0f362c884
landsd/97643:0,DELIGHTFUL MANSION,1_-1,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,apartments,Open-sided Structure,3.0,estimated,59.2367,fcd569cb951ff01893733e78a48e820acf6f617ff8dcaa6d5318385faf079621
landsd/318664:0,,-1_4,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,30.8704,dee6e32448d23c71fd369306d7aafc6f605a889f281f38398dfd4d079ef867cd
