uid,objectId,buildingCSUID,name,nameZh,sectionId,sectionName,tile,centreX,centreZ,baseHeight,height,heightSource,governmentAvailable,sizeGroup,sizeLabel,triangles,modelId,sourceState,sourceHoldReason,compressedBytes,geometryBytes,installation,actionableState
landsd/96195:0,96195,0883613867T20050430,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25663.096678,2632.418844,739.4,3.2,landsd,True,xs,XS,10,B088361386701062G0,packed-needs-placement-review,,716,780,progressive,installed
landsd/106935:0,106935,0856213138T20120301,MUI HEUNG LAM,妙香林,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25938.730288,3361.626111,453.532,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/111432:0,111432,0879912929T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25701.319798,3570.771232,457.7,3.0,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/13279:0,13279,1020713287T20200911,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24293.159781,3212.686482,323.2,3.8,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/16003:0,16003,0883012936T20121224,NGONG PING YOUTH HOSTEL,昂平青年旅舍,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25669.700867,3563.76871,456.6,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/16452:0,16452,1078413088T20100813,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-12_1,-23715.555002,3412.429288,304.433,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/169093:0,169093,0839813084T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26101.717189,3415.145857,444.357,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/169431:0,169431,0826413312T20050430,LIN CHE MONASTERY,蓮池寺,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26235.661039,3188.168107,440.1,2.7,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/169542:0,169542,0869813144T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25801.693906,3355.265958,479.49,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/169586:0,169586,0871112845T20080107,LANTAU TEA GARDENS,大嶼山茶園,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25788.922712,3654.744584,453.201,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/169605:0,169605,0827112999T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26228.723709,3500.694638,441.668,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/169793:0,169793,0651612385T20050430,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_2,-27984.490175,4115.001632,227.8,2.5,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/170376:0,170376,0854913210T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25950.213229,3289.226642,470.776,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170477:0,170477,0843913251T20080102,YAN CHI KWOK,隱慈閣,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26060.632436,3248.971176,465.253,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170711:0,170711,0623012419T20080108,KWOK SAU,覺修,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28266.522804,4078.401862,225.449,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170717:0,170717,0795913114T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26540.260839,3385.423642,435.541,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170733:0,170733,0808213169T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26417.805717,3330.544691,442.803,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170734:0,170734,0854213222T20080102,YUEN KAI,圓溪,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25957.654773,3277.732846,474.619,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170748:0,170748,0651014807T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_0,-27989.429892,1692.701373,7.9,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170753:0,170753,0830813227T20080102,CHING LIN YUEN,青蓮苑,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26192.186098,3273.304464,446.967,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170781:0,170781,0866013104T20080104,BOR YEK YUEN,般若苑,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25839.089496,3395.759899,467.386,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170905:0,170905,0840213053T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26097.304718,3446.313319,442.963,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170932:0,170932,0649614597T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_0,-28003.816352,1902.124134,7.7,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/170934:0,170934,0827913092T20080107,FAT CHI CHING YUEN,佛慈靜院,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26219.656993,3407.952594,440.599,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171134:0,171134,0626612398T20080108,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28233.86417,4100.975481,218.777,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171150:0,171150,0626612473T20080108,LIN FA FUNG,蓮花蓬,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28233.957503,4026.79028,230.676,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171180:0,171180,0839913201T20090324,HOP TAK TONG,合德堂,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26101.015683,3298.442181,452.854,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171228:0,171228,0851513057T20080107,PO LIN MONASTERY,寶蓮禪寺,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25983.646115,3443.209713,444.029,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171236:0,171236,0850913067T20090909,PO LIN MONASTERY,寶蓮禪寺,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25990.148872,3432.832515,444.537,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171237:0,171237,0646114193T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28038.405158,2307.613888,17.054,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171240:0,171240,0653014854T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_0,-27969.932843,1645.558157,20.435,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171312:0,171312,0849813147T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26001.91581,3352.363404,453.195,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171314:0,171314,0843013075T20050430,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26070.085704,3424.419619,442.1,2.0,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/171393:0,171393,0831413017T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26185.690062,3483.292528,442.021,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171408:0,171408,0871712836T20080107,LANTAU TEA GARDENS,大嶼山茶園,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25782.990924,3663.951088,451.926,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171426:0,171426,0859813152T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25901.120295,3347.593721,460.289,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171428:0,171428,0842013193T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26078.958307,3306.989969,453.427,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171686:0,171686,0866913199T20080408,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25830.333825,3300.592815,483.135,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/171903:0,171903,0646914198T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28030.146674,2301.520023,12.615,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/172298:0,172298,0802813153T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26471.610335,3346.722809,439.41,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/174439:0,174439,1025213303T20080102,PO LAM MONASTERY,寶林禪寺,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24247.666576,3196.660753,323.216,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/174440:0,174440,1015513314T20080102,KWUN YAM KOK,觀音閣,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24345.41492,3188.285147,319.93,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/174879:0,174879,1014713304T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24352.862872,3195.32518,323.467,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/175648:0,175648,0647512348T20080108,CHEUNG KWONG YUEN,祥光苑,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28024.256396,4151.010974,219.291,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/175713:0,175713,0802413162T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26475.851294,3334.657038,439.888,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/175732:0,175732,0827013219T20080102,YU YEE TONG & NIM FAT TONG,如意堂 及 念佛堂,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26230.046965,3280.989597,445.704,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/175759:0,175759,0830513255T20080102,SHAP SIN YIP TO,十善業道,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26194.495536,3244.984462,447.977,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/175872:0,175872,1014113305T20050430,KWUN YAM KOK,觀音閣,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24358.568954,3194.977326,306.9,2.0,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/175978:0,175978,0829413072T20170113,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26205.600504,3428.208889,440,4,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/179303:0,179303,0812413059T20080104,FOON FAT FUNG,寬法蓬,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26375.400202,3440.892288,438.191,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179316:0,179316,0801613203T20080702,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26483.801088,3296.586111,442.649,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179463:0,179463,0628012533T20080108,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28219.371,3966.543,242.073,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179555:0,179555,0801913156T20090810,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26480.703827,3343.336013,439.163,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179600:0,179600,0803813073T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26461.207625,3426.900841,435.832,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179601:0,179601,0885513234T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25644.714706,3265.847929,524.702,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179664:0,179664,0812713056T20090810,FOON FAT FUNG,寬法蓬,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26372.910625,3443.131184,438.142,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179692:0,179692,0647814631T20050430,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_0,-28022.088018,1870.247559,3.5,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179848:0,179848,0849013155T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26009.626813,3344.825736,454.29,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179867:0,179867,0848212948T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26017.471883,3551.579851,442.701,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179881:0,179881,0833913211T20080102,CHUK LAM CHING YUEN,竹林靜院,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26160.386819,3288.471917,449.661,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179889:0,179889,0816513122T20080104,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26334.290125,3377.499605,441.084,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/179895:0,179895,0830213036T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26197.747216,3463.899942,441.046,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180011:0,180011,0873412828T20080107,LANTAU TEA GARDENS,大嶼山茶園,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25765.507951,3672.134253,451.831,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180298:0,180298,0795013114T20080107,NGONG PING THEME VILLAGE,昂平市集,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26549.699636,3386.008076,435.361,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180334:0,180334,0809713059T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26398.99268,3442.171855,437.452,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180374:0,180374,0621912315T20080108,LOK SANG LIN SHE,樂生蓮社,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28279.695787,4185.377614,193.924,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180391:0,180391,0834612998T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26153.463531,3501.495337,441.409,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/180742:0,180742,0798313237T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26516.321968,3262.988163,443.155,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/18096:0,18096,1032513281T20200909,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-24175.088542,3218.866054,312.1,2.9,landsd,False,,,,,,,,,none,no-matched-government-source
landsd/181086:0,181086,0639912562T20100610,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28100.763974,3937.814629,251.447,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181096:0,181096,0624412434T20080108,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28258.161632,4066.549958,225.058,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181102:0,181102,0648612548T20080108,LUK WU CHING SHE,鹿湖精舍,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28013.308069,3953.162726,256.294,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181109:0,181109,0648612539T20080108,LUK WU CHING SHE,鹿湖精舍,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_1,-28013.315355,3960.885867,255.684,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181110:0,181110,0623712466T20080108,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28258.130416,4035.798027,230.647,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181133:0,181133,0648012317T20070716,CHEUNG KWONG YUEN,祥光苑,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_2,-28019.750071,4182.100095,216.2,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181652:0,181652,0841913244T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26080.182365,3255.860917,461.625,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/181655:0,181655,0847413185T20090911,CHING CHI KWONG,淨智光,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26025.005068,3315.132046,457.018,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182047:0,182047,0838113082T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26118.281549,3419.856162,443.323,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182119:0,182119,0814113036T20080107,WO SAU YUEN,和修園,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26359.421714,3462.994014,437.828,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182384:0,182384,0816013092T20090811,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26339.762043,3406.976972,439.554,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182399:0,182399,0835713043T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26142.708675,3456.867464,441.194,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182426:0,182426,0849313146T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26006.483888,3353.458184,452.976,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182487:0,182487,0845113252T20080102,YAN CHI KWOK,隱慈閣,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26050.753489,3249.779471,467.125,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182523:0,182523,0858812867T20080107,LANTAU TEA GARDENS,大嶼山茶園,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25907.150143,3638.074562,449.859,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182583:0,182583,0777112745T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_1,-26728.527719,3755.096274,424.35,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182643:0,182643,0864013167T20080107,CHE BE YUEN,慈悲苑,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25859.395634,3332.997412,468.527,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182909:0,182909,0649214555T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-15_0,-28007.119103,1944.554615,12.337,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182932:0,182932,0650714542T20080107,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-14_0,-27992.967758,1957.539618,16.182,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182933:0,182933,0900712679T20080103,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25491.977408,3820.528649,459.947,3.0,estimated,False,,,,,,,,,none,no-matched-government-source
landsd/182945:0,182945,0883813865T20080102,,,10.11,"Ngong Ping, Big Buddha, Lantau Peak and Sunset Peak",-13_1,-25660.83267,2634.806039,735.342,3.5,estimated,False,,,,,,,,,none,no-matched-government-source
